id,address,brokers,city,country,county,countyFIPS,dateAdded,dateUpdated,descriptions,domains,features,floorSizeValue,floorSizeUnit,geoLocation,imageURLs,keys,latitude,legalDescription,longitude,lotSizeValue,lotSizeUnit,mostRecentBrokerAgent,mostRecentBrokerCompany,mostRecentBrokerDateSeen,mostRecentPriceAmount.1,mostRecentPriceDomain.1,mostRecentPricePerSquareFoot,mostRecentPriceDate.1,mostRecentPriceFirstDateSeen.1,mostRecentStatus,mostRecentStatusDate,mostRecentStatusFirstDateSeen,mlsNumber,neighborhoods,numBathroom,numBedroom,numFloor,parking,people,postalCode,prices,propertyType,province,subdivision,sourceURLs,statuses,transactions,yearBuilt
this,challenge,issue,with,tonight,beautiful,819.64,2021-02-11,2021-04-29,live,above,sport,8859.81,9472.72,not,newspaper,growth,33.780035,energy,-101.356246,6825.66,676.81,such,official,2025-04-12,81693.06,762100.26,414617.36,2023-08-15,2024-06-13,wish,2024-05-03,2023-08-10,1,remember,2,5,9,no,end,they,225760.5,two,according,none,chair,market,situation,1999
whom,different,true,third,across,nearly,925.88,2022-04-16,2024-06-12,vote,life,down,987.78,8638.73,see,agreement,treat,34.035475,able,-171.931691,4344.19,680.8,pretty,hard,2021-09-14,725971.0,490640.34,611276.13,2021-02-10,2021-10-01,the,2021-12-22,2023-03-21,10,eat,4,5,6,Congress,worry,determine,336955.15,person,marriage,sell,station,city,information,1981
everything,technology,range,security,professor,floor,424.1,2023-10-15,2021-01-17,laugh,during,word,6359.56,8835.59,item,never,property,-63.955859,finish,-69.87918,548.65,8818.88,body,thought,2020-07-24,42580.76,591586.65,408113.24,2024-11-26,2024-04-21,at,2021-05-25,2022-09-04,5,skin,5,5,5,learn,manage,medical,802914.72,week,skill,nor,us,seek,save,1973
reality,street,gun,ability,prove,sense,309.08,2020-12-19,2022-12-31,teacher,appear,American,2005.34,3832.64,along,right,road,5.207732,effort,7.434497,3467.96,7857.03,production,kind,2022-05-01,55156.0,561743.86,927946.33,2025-04-15,2021-09-27,program,2021-11-11,2024-01-22,4,rate,2,1,8,benefit,someone,administration,610908.02,sea,role,yourself,hundred,campaign,not,1984
show,think,TV,those,almost,relate,593.41,2023-11-01,2021-01-18,eight,know,job,7645.91,5695.01,edge,page,none,-81.050796,let,115.24051,5948.53,6204.4,value,voice,2021-02-02,571249.99,776775.96,756085.96,2023-11-17,2024-05-14,white,2020-10-23,2025-02-04,1,certainly,6,3,3,simple,exist,try,244429.91,rest,enjoy,sit,tell,fight,find,1993
price,full,place,somebody,quite,middle,134.26,2021-08-01,2024-11-11,red,PM,difficult,7229.38,6264.49,support,cup,least,-28.546725,model,-70.856223,5184.5,7480.61,day,stand,2024-11-28,78271.85,291528.67,761178.2,2025-04-28,2025-03-02,deal,2021-12-11,2023-01-01,6,TV,10,2,4,picture,like,war,19274.53,agree,side,put,available,choose,star,2019
professor,make,tend,new,learn,early,307.53,2021-05-17,2023-07-07,remember,protect,enjoy,4254.72,5463.78,idea,course,project,76.461291,week,-46.73923,9488.36,6332.05,power,wonder,2024-08-28,222162.3,521095.56,86236.9,2022-08-01,2022-03-03,despite,2024-07-17,2022-08-16,3,across,7,9,7,with,month,himself,259648.43,yard,medical,beyond,them,occur,himself,1976
actually,four,generation,painting,pass,easy,146.48,2023-01-27,2023-12-12,score,send,partner,5378.74,6687.42,task,his,shoulder,-50.871136,more,-17.849312,5576.45,8046.86,opportunity,effort,2021-02-26,37275.16,129365.63,359828.39,2025-01-11,2025-06-12,more,2022-10-27,2023-01-10,8,word,1,5,10,life,hundred,ability,583977.96,start,believe,follow,woman,final,campaign,2015
both,whom,black,police,eye,us,898.69,2020-12-01,2025-05-02,behind,often,beyond,7139.9,9088.24,thousand,skill,time,72.680893,herself,-31.323187,4263.86,1041.36,avoid,including,2021-07-30,370556.02,249892.77,144538.13,2024-02-22,2025-03-03,production,2020-09-14,2023-04-02,5,someone,2,6,3,improve,free,television,821909.68,real,coach,chair,above,forget,half,1921
production,set,century,available,truth,mean,259.55,2024-10-22,2021-05-27,music,growth,tough,4209.29,9332.72,future,animal,he,1.431652,exactly,8.197494,456.17,1138.83,town,huge,2022-02-04,170583.41,684769.3,399047.38,2020-12-01,2024-06-17,region,2022-11-10,2021-05-17,3,very,8,5,3,contain,information,space,919376.12,spring,team,sure,end,paper,travel,1938
picture,would,network,operation,shoulder,friend,248.56,2023-12-15,2025-01-24,here,work,suffer,9600.05,1047.33,police,court,should,-41.248127,soon,103.630524,6566.14,9097.53,learn,plant,2025-07-08,113359.74,614323.03,428117.5,2022-04-12,2023-09-01,more,2024-05-25,2021-12-01,1,eye,3,4,7,page,outside,factor,306455.17,about,gas,carry,lot,local,production,1935
nature,across,soon,at,hospital,past,879.73,2022-07-12,2025-04-12,life,next,significant,3297.66,2504.0,shake,age,measure,26.598859,total,-37.35654,3806.45,9523.59,responsibility,work,2022-04-25,661642.02,91853.12,675672.52,2023-08-18,2020-12-21,to,2023-09-09,2023-02-15,1,play,2,9,3,however,present,trouble,227386.68,eye,attack,five,available,end,he,1978
use,value,consumer,thank,hour,ability,555.11,2021-11-08,2023-06-20,try,movement,seat,5862.99,3645.89,ask,rest,including,69.760967,rule,-179.939567,2088.78,1944.87,various,blue,2021-11-01,345014.83,297100.56,749188.44,2025-05-02,2024-09-17,color,2025-02-09,2021-12-26,8,decade,1,1,7,remember,behavior,under,698772.36,successful,above,world,also,you,gun,1957
cover,course,past,show,boy,goal,956.53,2021-06-04,2023-08-13,something,theory,seat,2337.24,2237.4,late,condition,above,-50.409335,stuff,81.375261,1310.34,2450.4,but,available,2021-08-02,809117.8,96903.89,191617.97,2020-11-07,2023-07-20,song,2024-09-11,2024-04-27,1,perhaps,10,2,5,customer,executive,land,137344.46,standard,care,source,answer,writer,tell,1945
expert,kind,report,good,yes,drug,270.29,2021-02-02,2023-01-17,issue,recent,mission,406.02,7166.07,assume,term,such,-9.446478,paper,-39.167922,3075.68,1760.84,should,from,2025-06-27,528789.6,174914.01,641817.61,2021-09-17,2023-09-24,one,2022-03-21,2023-04-23,5,control,8,4,1,recent,environmental,Democrat,443484.73,politics,life,all,seek,performance,impact,1910
trade,together,southern,speak,beautiful,behavior,669.39,2021-04-19,2022-05-06,nature,above,woman,4644.34,7317.46,newspaper,forward,after,-61.133829,compare,-24.778355,2624.53,8807.2,design,poor,2024-11-16,718406.47,114251.62,787309.15,2024-09-01,2020-10-26,term,2021-04-24,2025-07-18,4,year,6,3,5,performance,if,everyone,996189.05,produce,college,join,policy,player,out,1947
decision,person,send,not,body,sister,331.77,2024-04-05,2022-12-24,number,hotel,keep,183.59,1175.28,ball,able,five,31.561983,painting,-174.437898,8009.01,6145.55,read,try,2024-04-16,999676.18,592952.63,165839.88,2021-12-26,2025-04-30,and,2021-05-23,2022-02-23,4,star,10,6,8,best,seem,couple,799158.8,certain,military,suddenly,old,always,goal,2019
hand,eye,hundred,them,manage,sometimes,160.59,2024-01-05,2024-06-22,require,seek,evidence,2567.1,4874.35,play,stay,beyond,6.173625,will,-41.162754,6475.83,1379.9,region,name,2022-11-03,708618.11,842484.74,220998.05,2024-03-20,2025-03-11,minute,2022-02-18,2022-11-04,10,owner,4,9,10,ahead,front,glass,159625.24,relate,interest,region,herself,then,really,1918
computer,realize,tell,daughter,report,risk,940.52,2021-01-09,2025-03-26,describe,program,unit,8806.05,3843.94,decide,alone,green,-81.856159,born,-111.805813,217.84,5691.06,plant,boy,2022-10-13,374054.83,272938.65,280110.18,2023-03-14,2021-02-01,seven,2023-04-13,2023-04-16,8,style,7,6,9,benefit,list,opportunity,237240.43,particularly,former,remember,source,government,generation,1958
floor,tonight,most,research,I,play,47.03,2022-09-07,2023-05-08,fund,lawyer,realize,1980.19,1730.4,mind,picture,stock,68.196939,media,-52.653213,3484.36,4639.56,structure,for,2024-12-31,730201.66,138821.04,134448.51,2025-01-28,2024-07-01,poor,2024-06-01,2021-04-26,10,everyone,5,9,3,direction,traditional,party,731969.15,life,lose,campaign,take,clear,bar,1945
social,design,response,magazine,will,Congress,27.11,2022-05-09,2024-04-13,behind,animal,anything,7341.11,9500.96,hospital,third,quickly,9.277323,defense,27.526262,5765.59,7760.44,stay,deal,2024-08-27,230823.65,573617.9,917613.62,2023-05-28,2024-10-13,mean,2024-01-26,2020-10-25,4,chance,7,10,6,decide,head,set,59745.53,leader,him,name,practice,reduce,human,1948
senior,big,campaign,including,practice,interview,977.27,2020-08-25,2024-04-25,available,light,stand,9090.59,5743.83,focus,response,control,-80.20579,produce,171.182367,8502.16,5789.94,resource,far,2023-03-12,745648.93,589165.31,518215.34,2021-07-30,2024-06-18,force,2024-05-15,2025-06-28,4,during,6,6,4,social,morning,director,410557.85,minute,person,forget,knowledge,through,this,1944
everyone,space,recent,growth,myself,rock,833.03,2022-08-28,2024-04-28,interview,act,policy,3618.95,294.97,major,medical,walk,-20.579192,increase,163.20776,427.26,3763.9,response,factor,2023-10-01,278368.32,810130.79,524761.93,2023-09-18,2021-12-08,whole,2023-06-18,2021-03-22,6,citizen,10,4,10,whose,floor,majority,424432.26,professor,Congress,myself,model,control,book,1964
defense,evening,five,model,carry,go,695.41,2020-11-25,2024-11-11,region,you,company,7531.89,9313.58,modern,their,property,87.441,several,176.146754,1126.12,3655.92,actually,participant,2021-10-10,811062.14,638056.6,589347.56,2021-05-01,2023-06-18,I,2022-08-09,2021-12-03,4,sister,10,3,7,popular,deep,activity,698862.53,manager,serve,tree,politics,seven,room,1980
several,population,thing,wish,family,likely,158.2,2023-04-26,2024-10-31,usually,once,student,9797.6,9311.13,first,report,beautiful,-5.182217,attorney,-132.816004,5698.86,8163.01,property,inside,2022-11-04,396056.69,956320.79,998852.5,2025-07-09,2023-12-31,their,2020-09-08,2020-09-11,4,think,7,7,10,significant,interesting,network,82077.41,almost,not,movie,region,cup,quality,2018
drop,film,record,animal,record,many,312.69,2024-03-22,2022-10-26,responsibility,skill,step,6063.55,1112.66,successful,race,industry,-54.175059,guess,17.546821,1550.51,7089.75,arrive,operation,2024-12-30,923506.29,733084.19,527065.51,2024-07-18,2020-10-05,experience,2023-01-03,2024-03-31,1,arrive,7,10,3,national,identify,follow,995555.11,house,space,conference,tend,necessary,race,1907
trouble,politics,determine,sport,road,there,262.28,2023-03-25,2024-03-26,institution,public,reason,6635.75,1959.96,move,effort,building,-16.819656,space,26.446913,424.01,6574.56,plant,why,2022-08-25,392881.37,453598.7,650181.08,2021-06-08,2021-11-19,project,2024-10-18,2022-10-04,3,standard,6,2,3,approach,maybe,top,316816.97,city,computer,result,all,view,child,1978
glass,wide,lot,arm,number,ago,467.86,2024-04-03,2020-11-13,thing,responsibility,half,2374.26,2221.46,measure,final,decision,-41.45089,away,-87.044004,6259.7,6093.59,significant,more,2025-04-30,382177.83,188568.25,389232.31,2024-04-28,2021-09-28,deep,2022-12-21,2022-04-02,1,improve,1,5,8,on,subject,summer,81934.22,responsibility,right,service,understand,listen,raise,1991
sometimes,government,music,remember,attack,economy,491.14,2020-08-13,2022-06-03,goal,hold,page,3355.96,4188.83,college,ball,themselves,43.801514,again,-97.749825,2020.65,9874.67,try,wall,2025-04-26,127211.95,358604.84,367744.77,2023-10-31,2022-10-13,real,2025-07-17,2020-12-17,8,phone,1,7,3,effect,Congress,trade,203212.62,technology,mean,training,vote,weight,person,1929
represent,name,shoulder,radio,occur,herself,541.71,2024-12-07,2022-03-11,skill,respond,use,7746.84,6305.73,give,sea,soon,-71.116099,improve,-25.193181,7637.13,1629.07,stay,stay,2024-01-08,504907.02,389180.64,15454.42,2021-07-09,2024-12-27,sign,2021-03-10,2024-07-26,3,station,8,10,4,ago,without,business,797719.02,box,media,fall,during,understand,law,1936
special,general,almost,maybe,soldier,often,239.05,2024-12-27,2024-11-20,history,indicate,rise,2025.13,7690.72,keep,choice,challenge,20.123075,rich,33.715969,3623.37,9253.35,author,both,2025-05-13,386817.4,663748.59,555361.82,2024-09-18,2023-10-02,middle,2024-10-25,2023-07-01,2,movement,2,6,1,western,present,resource,922108.06,many,particular,child,exist,pick,war,1917
spring,drug,painting,fear,magazine,issue,324.2,2023-04-30,2022-08-20,campaign,trial,across,7079.25,5682.73,painting,look,return,63.469027,resource,17.01605,8419.81,4782.54,yard,ahead,2025-04-08,622639.18,409742.02,101999.58,2022-10-28,2023-08-21,consider,2023-12-06,2024-06-17,1,child,4,7,1,likely,that,social,851681.41,style,image,available,political,operation,become,2005
against,before,daughter,field,activity,serve,641.58,2022-11-13,2024-08-14,already,here,staff,8780.54,6945.21,read,operation,next,-11.654748,win,27.582537,868.12,278.42,effort,daughter,2022-08-12,915893.22,823229.11,862015.99,2022-03-30,2023-02-17,camera,2024-10-26,2023-03-10,4,field,7,1,1,threat,support,record,608363.37,politics,memory,someone,participant,general,teacher,1967
special,evidence,ball,weight,relationship,economy,745.7,2023-10-06,2023-11-12,seat,shake,run,2190.36,5485.28,major,event,service,-11.106003,just,-48.59997,5815.46,8936.67,training,everyone,2020-08-17,20743.78,902832.54,260663.8,2022-09-19,2023-08-14,so,2023-09-16,2021-09-13,2,return,10,2,6,performance,city,material,464111.91,lot,candidate,arrive,condition,news,car,1928
executive,so,see,citizen,wind,blood,31.98,2025-07-14,2020-11-11,trial,social,among,6414.79,5051.97,system,authority,send,-2.762268,but,-137.267671,5408.32,4466.23,nor,else,2024-11-23,531609.29,704863.25,677473.02,2025-06-14,2022-09-05,perform,2023-07-15,2021-01-08,8,true,8,9,9,white,window,attack,291955.22,condition,human,eat,soldier,option,role,1961
think,production,different,determine,include,professional,845.66,2022-04-30,2021-06-23,trial,outside,professional,1632.71,3247.96,hope,blue,under,76.973666,business,-84.122097,2787.5,3140.36,and,me,2024-10-30,240929.21,520694.04,550926.97,2023-11-19,2021-04-19,onto,2021-09-11,2023-02-07,3,account,2,9,5,sure,close,employee,227427.58,let,power,tell,international,onto,three,1906
think,crime,be,to,door,interesting,409.85,2023-04-10,2021-08-10,receive,when,live,6496.12,3241.62,son,indicate,more,10.408824,nature,-38.825984,6494.95,9753.57,store,nice,2022-05-26,395248.77,421025.23,931879.22,2022-03-20,2022-03-01,team,2021-08-09,2021-12-23,6,let,6,3,8,protect,account,our,267360.25,mother,particular,three,social,specific,as,1977
organization,simply,culture,deep,list,perform,407.07,2022-05-16,2024-05-29,agency,floor,artist,5689.25,6291.99,do,know,another,-34.313803,thought,37.52001,5594.31,7852.65,fly,may,2025-02-16,953785.67,413037.87,662528.31,2023-11-15,2025-05-03,vote,2021-08-05,2021-05-10,10,subject,5,5,7,meet,family,yard,123141.99,cause,answer,hand,think,us,trade,1955
another,experience,beat,mission,interview,receive,339.84,2025-07-21,2022-05-16,statement,during,center,6198.62,8736.41,name,actually,establish,34.507364,brother,-42.667468,9073.06,7796.02,indicate,wear,2021-08-08,673795.9,885535.17,757294.16,2022-02-24,2023-08-26,scientist,2022-07-09,2023-01-16,4,better,8,6,9,financial,high,family,780594.34,create,respond,win,career,fly,deep,1975
recognize,current,short,miss,president,know,81.64,2023-05-26,2021-01-27,civil,several,hard,3938.44,2508.13,physical,place,prove,30.851461,understand,-30.825646,8348.65,6078.34,success,month,2021-04-12,829279.84,583275.48,826670.66,2021-04-11,2025-01-04,boy,2020-12-16,2024-11-25,6,out,1,9,2,simple,quite,shoulder,446497.35,organization,offer,bit,purpose,order,board,2006
factor,star,on,health,respond,environment,404.87,2020-10-10,2021-07-29,both,development,analysis,9850.53,746.53,language,stay,purpose,-23.763297,family,-61.748453,603.18,4101.84,seven,prepare,2024-06-13,373935.35,488838.12,148757.48,2023-05-07,2022-05-30,year,2020-12-11,2024-08-11,9,under,8,1,10,pretty,natural,rate,434975.46,drop,along,inside,reflect,yeah,business,1995
southern,compare,these,air,half,everything,708.87,2023-10-30,2021-04-05,system,possible,history,7568.22,6665.32,only,personal,public,73.191004,foot,-76.259186,3458.98,991.73,again,ever,2023-06-08,667759.31,297002.69,495284.06,2024-03-27,2023-09-01,Mr,2021-11-14,2025-05-26,3,air,9,9,10,some,current,religious,907611.08,company,really,age,claim,once,away,2005
along,throughout,course,campaign,feeling,country,622.03,2025-06-11,2021-01-06,dog,election,lawyer,8932.54,8328.67,girl,analysis,vote,12.437583,finish,-14.030881,5948.28,4023.94,alone,responsibility,2024-06-18,385069.41,431797.45,115398.09,2020-09-03,2023-03-29,hair,2023-01-08,2025-04-13,9,table,5,10,9,produce,good,message,659406.9,discuss,trip,close,accept,themselves,cultural,1972
course,weight,study,performance,television,character,12.21,2022-03-07,2021-07-10,everyone,interview,TV,3646.06,5356.89,continue,for,above,-40.160483,clearly,-53.985528,8636.08,4746.22,fire,actually,2023-09-14,415265.31,88933.9,950038.6,2022-08-29,2021-07-27,century,2021-06-30,2022-07-21,4,student,10,9,10,trip,couple,there,861882.22,month,idea,sport,number,hard,personal,1935
scene,push,trial,other,population,series,608.75,2023-04-18,2022-07-26,green,kind,crime,6799.7,7156.37,west,service,seem,-36.40011,discuss,1.502355,3241.42,2281.08,pick,page,2023-04-28,128731.32,468347.76,972835.11,2021-06-15,2025-06-22,board,2021-12-21,2023-02-22,3,deal,5,7,5,large,unit,bed,523457.51,condition,whatever,process,send,team,might,1931
physical,religious,image,response,decide,again,651.58,2022-04-30,2022-03-08,defense,hope,suddenly,6572.1,3945.94,late,baby,activity,80.790047,quickly,-86.574241,4029.56,7878.61,everyone,resource,2024-06-09,789464.43,89442.41,580557.51,2021-01-16,2022-01-27,grow,2023-03-06,2021-06-19,8,care,7,5,8,probably,benefit,rise,859293.25,fact,vote,even,occur,drive,list,2018
agreement,theory,affect,side,less,cold,211.04,2024-07-04,2022-01-15,agreement,better,call,6890.91,368.01,investment,off,social,-54.304102,it,-12.104136,1796.48,8772.73,situation,deal,2023-04-28,46867.85,60089.7,359429.75,2021-09-18,2025-01-05,have,2022-03-11,2024-07-06,5,successful,6,2,8,ever,together,available,682747.54,finally,probably,right,size,billion,subject,2012
everything,success,organization,accept,look,child,657.61,2024-09-12,2025-04-02,hot,huge,few,4835.51,7210.02,international,run,never,-12.964297,how,-41.533836,4955.62,8156.56,national,after,2024-11-05,790599.92,613230.6,654838.8,2022-05-24,2022-10-28,product,2023-07-16,2020-09-15,2,during,7,8,8,market,push,if,717047.11,star,sister,explain,need,huge,so,1990
number,save,throw,election,address,painting,526.88,2024-10-22,2024-04-10,spring,collection,surface,7728.39,2005.71,where,personal,resource,61.393564,hotel,157.240877,4683.68,730.72,suddenly,daughter,2021-02-09,19752.71,526529.73,126094.86,2020-07-26,2021-07-07,thought,2021-06-21,2021-05-11,10,strong,3,2,6,reduce,always,mean,896520.54,onto,opportunity,bring,since,serious,before,1938
write,get,out,agent,certainly,since,599.78,2022-05-08,2022-08-05,kind,however,station,6634.25,6388.82,two,may,player,58.722874,right,-64.042883,7785.7,6612.47,economic,outside,2023-10-31,83617.3,107430.38,78708.76,2024-11-18,2023-04-18,over,2024-01-21,2024-12-06,10,else,6,7,4,sense,show,total,955099.73,condition,number,decade,happy,series,hold,1985
together,learn,child,discussion,guess,various,912.11,2023-06-10,2020-10-14,air,lead,serve,8368.78,6377.35,list,take,go,45.429282,form,-155.298563,4859.57,3213.26,day,my,2020-09-10,982891.95,102524.95,963545.49,2025-02-04,2025-05-01,list,2024-08-18,2021-10-02,10,decide,9,3,9,four,represent,back,883857.48,although,bit,strong,cup,hear,room,1926
